,LOADNUMBER,LOAD_KEY,IS_PARENT_LOAD,IS_CHILD_LOAD,ASSOCIATED_XLR8_PARENT,ASSOCIATED_XLR8_CHILD,ASSOCIATED_FORAGER_LOADS,ASSOCIATED_SCOUT_LOADNUMBER,ORDERSTATUS,IS_AVAILABLE,IS_COVERED,IS_SHIPPED,IS_DELIVERED,IS_FLAMED,LOAD_TYPE,LOAD_EQUIPMENT_TYPE,LOAD_CLASS,LOAD_CLASS_BUCKET,WEIGHT,IS_TRUCKLOAD,IS_PARTIAL,IS_HIGH_VALUE,IS_HIGH_RISK,CREATED_ON,HAS_AUTOTRACKING,IS_AUTOTRACKING_ELIGIBLE,IS_AUTOTRACKING_ELIGIBLE_CARRIER,TRACKED_WITH_CONSISTENCY,TRACKED_WITH_CONSISTENCY_ELIGIBLE,NOWTRACKING_PRE_PICK,NOWTRACKING_PICKUP,NOWTRACKING_LOADED,NOWTRACKING_IN_TRANSIT,NOWTRACKING_DELIVERY,NOWTRACKING_DELIVERED,IS_NOWTRACKING_ELIGIBLE,LOADED_MILES,PICKUP_STOP_COUNT,ORIGIN_CITY,ORIGIN_STATE,ORIGIN_CITY_STATE,ORIGIN_ZIP_FIVE,ORIGIN_ZIP_THREE,ORIGIN_ZONE,ORIGIN_COUNTRY_ALPHA3CODE,ORIGIN_CITY_ID,ORIGIN_IANA_TIMEZONE_NAME,ORIGIN_MARKET_CITY_ST,ORIGIN_MARKET_NAME,ORIGIN_MARKET_AREA_ID,ORIGIN_SONAR_AIRPORT_CODE,ORIGIN_GEOCODE,DELIVERY_STOP_COUNT,DEST_CITY,DEST_STATE,DEST_CITY_STATE,DEST_ZIP_FIVE,DEST_ZIP_THREE,DEST_ZONE,DEST_COUNTRY_ALPHA3CODE,DEST_CITY_ID,DEST_IANA_TIMEZONE_NAME,DEST_MARKET_CITY_ST,DEST_MARKET_NAME,DEST_MARKET_AREA_ID,DEST_SONAR_AIRPORT_CODE,DEST_GEOCODE,COUNTRY_TO_COUNTRY,IS_CROSSBORDER,MEX_BORDER_CROSSING_CITY_ST,MEX_BORDER_CROSSING_STATUS,CREATED_ON_CST,PICKED_UP_ACTUAL_ON_LOCAL,PICKUP_APPT_LATEST_LOCAL,SHIP_DATE_COALESCE,DELIVERY_APPT_LATEST_LOCAL,NETSUITE_ORIGINAL_DELIVERED_CHECK_CALL_CST,DELIVERED_ON_ACTUAL_LOCAL,AVAILABLE_ON_FIRST_CST,AVAILABLE_ON_LAST_CST,MARKED_FINISHED_ON_CST,BOOKED_ON_CST,CUSTOMER_ID,LOAD_CUSTOMER_ID,CUSTOMER_CODE,CUSTOMER_NAME,PARENT_CODE_MANUAL,PARENT_CUSTOMER_NAME,LOAD_CARRIER_ID,CARRIER_ID,CARRIER_CODE,CARRIER_NAME,TOP_SPEND,CUSTOMER_CHARGES_TOTAL,CARRIER_CHARGES_TOTAL,SPREAD_TOTAL,TOTAL_MARGIN_PERCENT,CUSTOMER_SHIPMENT_CHARGES_TOTAL,CUSTOMER_ACCESSORIAL_CHARGES_TOTAL,CUSTOMER_TONU_CHARGES_TOTAL,CARRIER_SHIPMENT_CHARGES_TOTAL,CARRIER_ACCESSORIAL_CHARGES_TOTAL,SHIPMENT_SPREAD,ACCESSORIAL_SPREAD,IS_TONU,IS_LOSS_LOAD,HIT_BASELINE,CARRIER_REP_COMMISSION,CUSTOMER_REP_COMMISSION,MARKET_RATE,IS_PRICED_TO_MAKE_ELIGIBLE,PRICED_TO_MAKE,IS_MARKET_COMP_ELIGIBLE,MARKET_COMP,ETP,ETP_LOW,ETP_HIGH,ETP_DATE,ETP_VS_COST,ETP_LOW_VS_COST,ETP_HIGH_VS_COST,MEET_ETP,MEET_ETP_LOW,MEET_ETP_HIGH,MEET_TS,BEAT_ETP,BEAT_ETP_LOW,BEAT_ETP_HIGH,BEAT_TS,TEST_GROUP,CARRIER_COMMISSION_REP_ID,CARRIER_COMMISSION_REP,CARRIER_COMMISSION_MNGR,CARRIER_COMMISSION_REP_TENURE_AT_SHIPPED,BIZDEV_COMMISSION_REP_ID,BIZDEV_COMMISSION_REP,BIZDEV_COMMISSION_MANAGER,BIZDEV_COMMISSION_REP_TENURE_AT_SHIPPED,BOOKED_BY_REP,BOOKED_BY_REP_ID,AUTO_QUOTE_COUNT,AUTO_QUOTE_SOURCE,IS_AUTO_ACQUIRED,LOAD_CREATED_TYPE,IS_AUTO_BUILT,BOOKING_TYPE,IS_TECH_BOOKED,CC_TENDER_COUNT,CC_TENDERS_SHIPPED,TRACKING_UPDATES_TOTAL,TRACKING_UPDATES_MANUAL,TRACKING_UPDATES_AUTO,IS_TECH_TRACKED,LOAD_INVOICES_TOTAL,IS_INVOICED,LOAD_INVOICES_EDI,IS_TECH_INVOICED,SNOWFLAKEUPDATEDON_CST,DBT_INVOCATION_ID,DBT_UPDATED_AT_CST
899,618974,0_618974_0,0,0,,,0,,Finished,0,1,1,1,False,DRY,VR,Spot,Spot,43500.0,0,0,False,,2019-03-22 18:35:55.270,0.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1298,1,Seattle,WA,"Seattle, WA",98108,981,Z9,USA,26295.0,America/Los_Angeles,"Seattle, WA",Seattle Mkt,WA_SEA,SEA,"{
  ""coordinates"": [
    -122.328154,
    47.541118
  ],
  ""type"": ""POINT""
}",1,DENVER,CO,"DENVER, CO",80239,802,Z8,USA,10575.0,America/Denver,"Denver, CO",Denver Mkt,CO_DEN,DEN,"{
  ""coordinates"": [
    -104.848558,
    39.792728
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2019-03-22 13:35:55.270,,2019-03-25 12:00:00,2019-03-25 12:00:00.000,2019-03-28 08:00:00,,,,,,2019-03-25 16:33:46.177,48653,565057,DAWJAMI,"Dawn Foods, Inc.",DAWJAMI,"Dawn Foods, Inc.",453845.0,78489.0,SUPIDID,"Super T Transport, Inc.",2085.0,2786.37,2225.0,561.37,0.2014700129,2786.37,0.0,0.0,2225.0,0.0,561.37,0.0,0,0,1,88.22,88.22,1958.04,1,415.41,1,-145.96,,,,,,,,,,,,,,,,,1070,HPERRY,PREYNOLDS,,835.0,KYLEK,AROGERS,,,1254.0,0.0,,0.0,Manual,0.0,Manual,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,2023-01-25 01:12:12.944000-08:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
900,2827256,0_2827256_0,0,0,,,0,,Finished,0,1,1,1,False,DRY,V,Contract - Secondary,Contract,14851.0,1,0,False,False,2022-04-07 13:09:20.190,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,500,1,Wilmer,TX,"Wilmer, TX",75172,751,Z7,USA,11016.0,America/Chicago,"Dallas, TX",Dallas Mkt,TX_DAL,DAL,"{
  ""coordinates"": [
    -96.68,
    32.59
  ],
  ""type"": ""POINT""
}",1,Mcallen,TX,"Mcallen, TX",78503,785,Z7,USA,20175.0,America/Chicago,"McAllen, TX",McAllen Mkt,TX_MCA,MFE,"{
  ""coordinates"": [
    -98.23,
    26.21
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2022-04-07 08:09:20.190,2022-04-07 14:30:00.000,2022-04-07 13:30:00,2022-04-07 14:30:00.000,2022-04-08 05:00:00,2022-04-08 07:23:00,2022-04-08 05:30:00.000,2022-04-07 08:09:20.753,2022-04-07 08:09:20.753,2022-04-11 01:22:09.957,2022-04-07 08:17:56.563,30834,2657164,WHRCU,Whirlpool Corporation,WHR,Whirlpool Corporation,2712175.0,66552.0,GUISATX,Guicho s Trucking LLC,600.0,913.0999,600.0,313.0999,0.3428977486,913.0999,0.0,0.0,600.0,0.0,313.0999,0.0,0,0,1,41.434,43.215,910.0,1,3.1,1,-310.0,,,,,,,,,,,,,,,,,1356,JSALGADO,MGARCIA,50.0,860.0,TSHOUSE,AROGERS,77.0,JSALGADO,1356.0,0.0,,0.0,Duplicated,0.0,Manual,0.0,0.0,0.0,17.0,5.0,12.0,1.0,1.0,1.0,0.0,0.0,2023-05-09 07:56:19.576000-07:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
901,3354285,0_3354285_0,0,0,,,0,,Finished,0,1,1,1,False,DRY,V,Contract - Primary,Contract,10315.0,1,0,False,False,2022-09-14 14:48:01.563,0.0,0.0,0.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,381,1,Wichita Falls,TX,"Wichita Falls, TX",76302,763,Z7,USA,150.0,America/Chicago,"Ft Worth, TX",Ft Worth Mkt,TX_FTW,FTW,"{
  ""coordinates"": [
    -98.51,
    33.89
  ],
  ""type"": ""POINT""
}",1,Houston,TX,"Houston, TX",77064,770,Z7,USA,29529.0,America/Chicago,"Houston, TX",Houston Mkt,TX_HOU,HOU,"{
  ""coordinates"": [
    -95.38,
    29.76
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2022-09-14 09:48:01.563,2022-09-14 10:15:00.000,2022-09-14 23:30:00,2022-09-14 10:15:00.000,2022-09-14 23:30:00,2022-09-14 10:35:00,2022-09-14 10:30:00.000,2022-09-14 09:48:02.110,2022-09-14 09:48:02.110,2022-09-28 01:04:02.667,2022-09-14 10:31:27.507,105584,3184064,HOMATGA5,"Home Depot U.S.A., Inc. (AVQD)",HOMATGA,"Home Depot U.S.A., Inc.",3332663.0,58464.0,ABJDATX,"A B J Express, Inc.",150.0,200.0,250.0,-50.0,-0.25,0.0,200.0,200.0,0.0,250.0,0.0,-50.0,1,1,0,9.0,-13.65,,0,,0,,,,,,,,,,,,,,,,,,895,RJONES,MGARCIA,79.0,1037.0,SSACK,JMITCHELL,67.0,DVERGARA,1072.0,0.0,,0.0,Duplicated,0.0,Manual,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,2023-01-25 01:15:49.753000-08:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
902,1570195,0_1570195_0,0,0,,,0,,Void,0,0,0,0,,DRY,V,Contract - Primary,Contract,7477.0,1,0,False,,2020-11-12 19:49:41.613,,,,,,,,,,,,,704,2,Huntley,IL,"Huntley, IL",60142,601,Z6,USA,15556.0,America/Chicago,"Chicago, IL",Chicago Mkt,IL_CHI,CHI,"{
  ""coordinates"": [
    -88.42,
    42.16
  ],
  ""type"": ""POINT""
}",1,Jacksonville,AR,"Jacksonville, AR",72076,720,Z7,USA,57110.0,America/Chicago,"Little Rock, AR",Little Rock Mkt,AR_LIT,LIT,"{
  ""coordinates"": [
    -92.12,
    34.86
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2020-11-12 13:49:41.613,,2020-11-17 15:00:00,2020-11-17 15:00:00.000,2020-11-19 10:00:00,,,2020-11-13 11:12:10.430,2020-11-13 11:12:10.430,,,50418,1402247,ACEOAIL,Ace Hardware Corporation,ACEOAIL,Ace Hardware Corporation,,,,,1500.0,1251.96,0.0,1251.96,1.0,1251.96,0.0,0.0,0.0,0.0,1251.96,0.0,0,0,1,10.0,-41.2864,,0,,0,,,,,,,,,,,,,,,,,,,,,,1161.0,MREYNAERT,RAMARTIN,,,,0.0,,0.0,Manual,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,2023-01-25 01:13:01.179000-08:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
903,2691592,0_2691592_0,0,0,,,0,,Finished,0,1,1,1,False,DRY,V,Spot,Spot,30000.0,1,0,False,False,2022-02-25 19:49:23.923,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,374,1,Columbus,OH,"Columbus, OH",43219,432,Z4,USA,38131.0,America/New_York,"Columbus, OH",Columbus Mkt,OH_COL,CMH,"{
  ""coordinates"": [
    -83.01,
    40.1
  ],
  ""type"": ""POINT""
}",1,Antioch,IL,"Antioch, IL",60002,600,Z6,USA,12544.0,America/Chicago,"Chicago, IL",Chicago Mkt,IL_CHI,CHI,"{
  ""coordinates"": [
    -88.07,
    42.47
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2022-02-25 13:49:23.923,2022-02-28 14:25:00.000,2022-02-28 14:00:00,2022-02-28 14:25:00.000,2022-03-01 13:30:00,2022-03-01 08:46:00,2022-03-01 08:40:00.000,2022-02-25 13:49:24.470,2022-02-25 13:49:24.470,2022-03-04 00:20:33.680,2022-02-28 09:41:57.097,30862,2521797,PANGROH1,Panacea Products Corporation,PANGROH1,Panacea Products Corporation,2558909.0,197752.0,WAQCOOH,Waqal Express LLC,900.0,1200.0,1100.0,100.0,0.0833333333,1200.0,0.0,0.0,1100.0,0.0,100.0,0.0,0,0,0,9.0,11.7,1376.32,1,-176.32,1,-276.32,,,,,,,,,,,,,,,,,3319,ASMIERCIAK,JHILLENBRA,18.0,22386.0,TATOLARI,DHASSELSON,6.0,ASMIERCIAK,3319.0,0.0,,0.0,Duplicated,0.0,Manual,0.0,0.0,0.0,54.0,7.0,47.0,1.0,1.0,1.0,0.0,0.0,2023-01-09 16:10:56.412000-08:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
904,1507892,0_1507892_0,0,0,,,0,,Finished,0,1,1,1,False,DRY,V,Spot,Spot,42500.0,1,0,False,,2020-10-08 14:27:16.303,0.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,321,1,Savannah,GA,"Savannah, GA",31408,314,Z3,USA,20582.0,America/New_York,"Savannah, GA",Savannah Mkt,GA_SAV,SAV,"{
  ""coordinates"": [
    -81.204604,
    32.10049
  ],
  ""type"": ""POINT""
}",1,Calhoun,GA,"Calhoun, GA",30701,307,Z3,USA,14937.0,America/New_York,"Chattanooga, TN",Chattanooga Mkt,TN_CHA,CHA,"{
  ""coordinates"": [
    -84.9257,
    34.4642
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2020-10-08 09:27:16.303,2020-10-14 12:00:00.000,2020-10-14 15:00:00,2020-10-14 12:00:00.000,2020-10-15 09:00:00,2020-10-16 07:11:10,2020-10-15 10:00:00.000,,,2020-10-23 01:48:15.323,2020-10-12 21:00:30.230,58686,1340054,MHK,"Mohawk Industries, Inc.",MHK,"Mohawk Industries, Inc.",1240877.0,105669.0,NETCHTN,Network Trans LLC,558.4,698.0,600.0,98.0,0.1404011461,698.0,0.0,0.0,600.0,0.0,98.0,0.0,0,0,0,10.56,12.32,788.1,1,-160.4,1,-258.4,,,,,,,,,,,,,,,,,3028,MMENARD,PNOWOTARSK,8.0,2911.0,MGILMORE,SCOWIE,9.0,MMENARD,3028.0,0.0,,0.0,Manual,0.0,Manual,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,2023-05-15 05:26:02.479000-07:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
905,531091,0_531091_0,0,0,,,0,,Finished,0,1,1,1,False,DRY,V,Spot,Spot,12582.0,0,0,False,,2018-12-21 02:17:13.897,0.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,843,1,Bridgewater,NJ,"Bridgewater, NJ",08807,088,Z0,USA,18340.0,America/New_York,"Elizabeth, NJ",Elizabeth Mkt,NJ_ELI,EWR,"{
  ""coordinates"": [
    -74.585567,
    40.557171
  ],
  ""type"": ""POINT""
}",1,Rockford,IL,"Rockford, IL",61102,611,Z6,USA,19493.0,America/Chicago,"Rockford, IL",Rockford Mkt,IL_RFD,RFD,"{
  ""coordinates"": [
    -89.11556,
    42.225157
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2018-12-20 20:17:13.897,,2018-12-21 16:00:00,2018-12-21 16:00:00.000,2018-12-26 09:00:00,,,,,2018-12-26 20:40:23.627,2018-12-20 20:20:08.873,59958,464226,LONCHNC,"Innovative Water Care, LLC",LONCHNC,"Innovative Water Care, LLC",360693.0,76138.0,SILMEIL,Silvicom,1500.0,1839.0,1500.0,339.0,0.1843393148,1839.0,0.0,0.0,1500.0,0.0,339.0,0.0,0,0,0,39.48,46.06,,0,,0,,,,,,,,,,,,,,,,,,1166,RALLEN,JKAMINSKY,,,,,,,1254.0,0.0,,0.0,Manual,0.0,Manual,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,2023-01-24 16:11:32.796000-08:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
906,4068085,0_4068085_0,0,0,,,0,,Finished,0,1,1,1,False,DRY,V,Contract - Primary,Contract,25680.0,1,0,False,False,2023-04-17 14:41:06.197,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.666667,0.777778,1.0,0.0,708,1,Lithia Springs,GA,"Lithia Springs, GA",30122,301,Z3,USA,4568.0,America/New_York,"Atlanta, GA",Atlanta Mkt,GA_ATL,ATL,"{
  ""coordinates"": [
    -84.621979,
    33.781776
  ],
  ""type"": ""POINT""
}",1,Morris,IL,"Morris, IL",60450,604,Z6,USA,45663.0,America/Chicago,"Joliet, IL",Joliet Mkt,IL_JOL,JOT,"{
  ""coordinates"": [
    -88.42,
    41.36
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2023-04-17 09:41:06.197,2023-04-25 14:00:00.000,2023-04-25 12:00:00,2023-04-25 14:00:00.000,2023-04-27 07:30:00,2023-04-27 11:26:00,2023-04-27 11:00:00.000,2023-04-17 10:35:30.517,2023-04-17 10:35:30.517,2023-05-04 01:23:57.267,2023-04-17 11:22:17.520,55992,3897722,SUGVIGA,Sugar Foods Corporation,SUGVIGA,Sugar Foods Corporation,4176335.0,64767.0,FAFGROH,Forward Ltl,700.0,1126.53,800.0,326.53,0.2898546865,1126.53,0.0,0.0,800.0,0.0,326.53,0.0,0,0,1,30.4183,45.2295,1069.08,1,57.45,1,-269.08,787.346,787.346,,2023-04-17,-12.654,-12.653999999999996,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Automated,1049,JAUSTIN,DCONDRON,73.0,9354.0,LHOLMES,BPHILLIPS,23.0,,58652.0,0.0,,0.0,Duplicated,0.0,Carrier Portal,1.0,0.0,0.0,15.0,6.0,9.0,1.0,1.0,1.0,0.0,0.0,2023-05-31 18:43:14.985000-07:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
907,1387305,0_1387305_0,0,0,,,0,,Finished,0,1,1,1,False,PRODUCE,R,Spot,Spot,42500.0,1,0,False,,2020-07-23 16:05:47.917,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,341,1,Hamer,ID,"Hamer, ID",83425,834,Z8,USA,13163.0,America/Boise,"Twin Falls, ID",Twin Falls Mkt,ID_TWI,TWF,"{
  ""coordinates"": [
    -112.221081,
    43.956964
  ],
  ""type"": ""POINT""
}",1,Caldwell,ID,"Caldwell, ID",83607,836,Z8,USA,14707.0,America/Boise,"Twin Falls, ID",Twin Falls Mkt,ID_TWI,TWF,"{
  ""coordinates"": [
    -116.792557,
    43.571641
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2020-07-23 11:05:47.917,2020-07-24 23:00:00.000,2020-07-24 17:00:00,2020-07-24 23:00:00.000,2020-07-25 06:00:00,2020-07-25 09:16:05,2020-07-25 09:15:00.000,,,2020-07-31 23:11:24.187,2020-07-24 08:31:31.397,72274,1219532,WHIDEMI1,White Brokerage Company,WHIDEMI1,White Brokerage Company,1105199.0,73949.0,PTHNAID,P Thomas Trucking Inc,750.0,1150.0,1100.0,50.0,0.0434782608,1150.0,0.0,0.0,1100.0,0.0,50.0,0.0,0,0,0,10.0,5.6,417.86,1,731.93,1,681.93,,,,,,,,,,,,,,,,,2633,JSARLES,HBUDISH,11.0,,,,,JSARLES,2633.0,0.0,,0.0,Manual,0.0,Manual,0.0,0.0,0.0,8.0,5.0,3.0,1.0,1.0,1.0,0.0,0.0,2022-10-28 18:04:19.536000-07:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
908,1042677,0_1042677_0,0,0,,,0,,Finished,0,1,1,1,True,REEFER,R,Contract - Primary,Contract,40559.0,0,0,False,,2020-02-18 02:57:53.903,0.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,352,1,Kennesaw,GA,"Kennesaw, GA",30152,301,Z3,USA,4032.0,America/New_York,"Atlanta, GA",Atlanta Mkt,GA_ATL,ATL,"{
  ""coordinates"": [
    -84.612615,
    34.004311
  ],
  ""type"": ""POINT""
}",1,Southaven,MS,"Southaven, MS",38671,386,Z3,USA,34070.0,America/Chicago,"Memphis, TN",Memphis Mkt,TN_MEM,MEM,"{
  ""coordinates"": [
    -89.967141,
    34.991573
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2020-02-17 20:57:53.903,,2020-02-28 13:30:00,2020-02-28 13:30:00.000,2020-03-02 07:00:00,,,,,2020-03-02 22:01:50.763,2020-02-27 19:01:43.663,60009,985932,VISCECO,"Performance Food Group, Inc.",VISCECO,"Performance Food Group, Inc.",830265.0,58930.0,ALAWAMS,Alabama Kid Trucking LLC,700.0,880.0,775.0,105.0,0.1193181818,880.0,0.0,0.0,775.0,0.0,105.0,0.0,0,0,0,11.4,13.3,819.15,1,-49.64,1,-154.64,,,,,,,,,,,,,,,,,1570,JWINDOMHAY,KVOELKEL,,9354.0,LHOLMES,BPHILLIPS,,,1254.0,0.0,,0.0,Manual,0.0,Manual,0.0,0.0,0.0,,,,0.0,1.0,1.0,0.0,0.0,2023-01-19 01:29:42.790000-08:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
909,3599409,0_3599409_0,0,0,,,0,,Finished,0,1,1,1,,REEFER,R,Contract - Primary,Contract,41264.0,1,0,False,False,2022-11-23 18:48:21.540,1.0,1.0,1.0,,,0.5,1.0,1.0,0.666667,1.0,1.0,0.0,914,1,Phoenix,AZ,"Phoenix, AZ",85009,850,Z8,USA,45208.0,America/Phoenix,"Phoenix, AZ",Phoenix Mkt,AZ_PHO,PHX,"{
  ""coordinates"": [
    -112.077428,
    33.451095
  ],
  ""type"": ""POINT""
}",1,Denver,CO,"Denver, CO",80239,802,Z8,USA,10575.0,America/Denver,"Denver, CO",Denver Mkt,CO_DEN,DEN,"{
  ""coordinates"": [
    -104.871159,
    39.790331
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2022-11-23 12:48:21.540,2022-12-02 16:15:00.000,2022-12-02 14:00:00,2022-12-02 16:15:00.000,2022-12-04 07:30:00,2022-12-04 09:14:00,2022-12-04 08:14:00.000,2022-11-30 16:42:18.250,2022-11-30 16:42:18.250,2022-12-07 00:24:33.163,2022-12-02 09:31:32.903,58307,3429086,KROCIOH5,The Kroger Co,KROCIOH5,The Kroger Co,3650759.0,61624.0,CARIDID,Cardenas Trucking,2100.0,2638.57,2661.5,-22.93,-0.0086903133,2638.57,0.0,0.0,2400.0,261.5,238.57,-261.5,0,1,0,1.0,-10.1309,2367.26,1,271.31,1,32.74,,,,,,,,,,,,,,,,,51719,MHENNIGAN,ACAMPAGNA,11.0,994.0,JWILLIAMS,BLASHER,71.0,JANUMU,62337.0,0.0,,0.0,EDI,1.0,Manual,0.0,0.0,0.0,137.0,6.0,131.0,1.0,2.0,1.0,0.0,0.0,2023-01-25 01:16:06.313000-08:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
910,1523291,0_1523291_0,0,0,,,0,,Finished,0,1,1,1,,DRY,V,Spot,Spot,40062.0,1,0,False,,2020-10-16 20:58:16.190,0.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1434,1,Santa Fe Springs,CA,"Santa Fe Springs, CA",90670,906,Z9,USA,1166.0,America/Los_Angeles,"Los Angeles, CA",Los Angeles Mkt,CA_LAX,LAX,"{
  ""coordinates"": [
    -118.069429,
    33.938907
  ],
  ""type"": ""POINT""
}",1,Dallas,TX,"Dallas, TX",75247,752,Z7,USA,2350.0,America/Chicago,"Dallas, TX",Dallas Mkt,TX_DAL,DAL,"{
  ""coordinates"": [
    -96.871698,
    32.810287
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2020-10-16 15:58:16.190,2020-10-19 17:00:00.000,2020-10-19 14:30:00,2020-10-19 17:00:00.000,2020-10-22 15:00:00,2020-10-22 12:20:07,2020-10-22 09:00:00.000,2020-10-16 16:10:16.977,2020-10-16 16:10:16.977,2020-10-26 09:33:19.863,2020-10-16 16:38:59.743,78023,1355450,CDTBLPA,"C&D Technologies, Inc.",TROANCA01,Trojan Battery Company,1250736.0,73912.0,PROWETX,Providence Transport LLC,3640.0,4551.14,3800.0,751.14,0.1650443625,4551.14,0.0,0.0,3800.0,0.0,751.14,0.0,0,0,0,88.9368,103.7596,4291.2,1,-13.66,1,-764.8,,,,,,,,,,,,,,,,,3294,DHOHENBERGER,CDAKER,2.0,835.0,KYLEK,AROGERS,69.0,DHOHENBERGER,3294.0,0.0,,0.0,Manual,0.0,Manual,0.0,0.0,0.0,12.0,8.0,4.0,1.0,1.0,1.0,0.0,0.0,2023-01-25 01:12:57.234000-08:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
911,2499692,0_2499692_0,0,0,,,0,,Finished,0,1,1,1,,REEFER,R,Spot,Spot,31587.0,1,0,False,,2021-12-27 17:41:34.570,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,681,1,Tracy,CA,"Tracy, CA",95376,953,Z9,USA,28308.0,America/Los_Angeles,"Stockton, CA",Stockton Mkt,CA_STK,SCK,"{
  ""coordinates"": [
    -121.39,
    37.69
  ],
  ""type"": ""POINT""
}",1,Tolleson,AZ,"Tolleson, AZ",85353,853,Z8,USA,55966.0,America/Phoenix,"Phoenix, AZ",Phoenix Mkt,AZ_PHO,PHX,"{
  ""coordinates"": [
    -112.239281,
    33.44103
  ],
  ""type"": ""POINT""
}",USA-USA,0,,,2021-12-27 11:41:34.570,2022-01-09 08:30:00.000,2022-01-09 06:00:00,2022-01-09 08:30:00.000,2022-01-11 06:00:00,2022-01-11 10:39:00,2022-01-11 08:00:00.000,2021-12-29 09:56:50.907,2021-12-29 09:56:50.907,2022-01-25 00:03:30.037,2022-01-08 13:31:03.340,58157,2330572,KEL,Kellogg Company,KEL,Kellogg Company,2372238.0,181875.0,JSPCECA1,Jsp Express LLC,2600.0,3653.33,2750.0,903.33,0.2472620869,3653.33,0.0,0.0,2750.0,0.0,903.33,0.0,0,0,1,124.0662,127.2495,2928.3,1,725.03,1,-178.3,,,,,,,,,,,,,,,,,3620,DOTTELIN,ACAMPAGNA,14.0,860.0,TSHOUSE,JDEROSA,74.0,DOTTELIN,3620.0,0.0,,0.0,EDI,1.0,Manual,0.0,0.0,0.0,116.0,5.0,111.0,1.0,1.0,1.0,1.0,1.0,2023-03-14 06:27:00.061000-07:00,c7b4a70c-c019-4d4f-9718-bb7dac89c596,2023-06-20 13:03:29.632
